ID,Language,Market,Name,ParentId,Slug,Image,Priority,MenuVisibility,Type
100000,de,DE,Bad,,Bad,,1,TRUE,Link
100001,de,DE,Küche,,Küche,,2,TRUE,Link
100002,de,DE,GROHE SPA,,GROHE_SPA,,3,TRUE,Link
200001,de,DE,Duschbereich,100000,Duschbereich,https://cdn.cloud.grohe.com/prod/20/26/26558000/480/26558000_1_1.jpg,1,TRUE,Link
200032,de,DE,Wannenbereich,100000,Wannenbereich,https://cdn.cloud.grohe.com/prod/30/39/39729000/480/39729000_1_1.jpg,2,TRUE,Link
200052,de,DE,Waschtischbereich,100000,Waschtischbereich,https://cdn.cloud.grohe.com/prod/10/10/102417SH00/1500/102417SH00.jpg,3,TRUE,Link
200070,de,DE,Toilettenbereich,100000,Toilettenbereich,https://cdn.cloud.grohe.com/prod/10/10/102510SH00/480/102510SH00_1_1.jpg,4,TRUE,Link
200097,de,DE,Besonderheiten für öffentliche Bereiche,100000,Besonderheiten_für_öffentliche_Bereiche,https://cdn.cloud.grohe.com/prod/30/36/36327002/1500/36327002.jpg,5,TRUE,Link
200150,de,DE,Küchenarmatur,100001,Küchenarmatur,https://cdn.cloud.grohe.com/prod/30/32/32168000/480/32168000_1_1.jpg,1,TRUE,Link
200159,de,DE,Wassersystem,100001,Wassersystem,https://cdn.cloud.grohe.com/prod/30/30/30581000/1500/30581000.jpg,2,TRUE,Link
200170,de,DE,Wassersprudler,100001,Wassersprudler,https://cdn.cloud.grohe.com/prod/30/31/31941K00/480/31941K00_1_1.jpg,3,TRUE,Link
200173,de,DE,Küchenspüle,100001,Küchenspüle,https://cdn.cloud.grohe.com/prod/30/31/31574SD0/480/31574SD0_1_1.jpg,4,TRUE,Link
200177,de,DE,Küchenaccessoires,100001,Küchenaccessoires,https://cdn.cloud.grohe.com/prod/40/40/ZZF_40535000_001_01/1500/ZZF_40535000_001_01.jpg,5,TRUE,Link
200184,de,DE,Für den gewerblichen Gebrauch,100001,Für_den_gewerblichen_Gebrauch,https://cdn.cloud.grohe.com/prod/30/31/31379000/1500/31379000.jpg,6,TRUE,Link
200200,de,DE,Luxuriöser Duschbereich,100002,Luxuriöser_Duschbereich,https://cdn.cloud.grohe.com/prod/10/10/1009620000/480/1009620000.jpg,1,TRUE,Link
200201,de,DE,Luxuriöser Wannenbereich,100002,Luxuriöser_Wannenbereich,https://cdn.cloud.grohe.com/prod/30/32/32146001/480/32146001_1_1.jpg,2,TRUE,Link
200202,de,DE,Luxuriöser Waschtischbereich,100002,Luxuriöser_Waschtischbereich,https://cdn.cloud.grohe.com/prod/30/39/3996600H/480/3996600H_1_1.jpg,3,TRUE,Link
200203,de,DE,Luxuriöse Toilette,100002,Luxuriöse_Toilette,https://cdn.cloud.grohe.com/prod/10/10/1046440000/480/1046440000_1_1.jpg,4,TRUE,Link
200204,de,DE,Luxuriöses Zubehör,100002,Luxuriöses_Zubehör,https://cdn.cloud.grohe.com/prod/40/40/40886000/480/40886000_1_1.jpg,5,TRUE,Link
300001,de,DE,Komplette Duschlösung,200001,Komplette_Duschlösung,https://cdn.cloud.grohe.com/prod/20/26/26075001/480/26075001_1_1.jpg,1,TRUE,Link
300005,de,DE,Einzelne Duschprodukte,200001,Einzelne_Duschprodukte,https://cdn.cloud.grohe.com/prod/20/26/26558000/480/26558000_1_1.jpg,2,TRUE,Link
300025,de,DE,Für die Installation,200001,Für_die_Installation,https://cdn.cloud.grohe.com/prod/30/35/35604000/480/35604000_1_1.jpg,3,TRUE,Link
300027,de,DE,Zubehör & Verbrauchsmaterial,200001,Zubehör_&_Verbrauchsmaterial,https://cdn.cloud.grohe.com/prod/20/27/27523001/480/27523001_1_1.jpg,4,TRUE,Link
300032,de,DE,Badewanne,200032,Badewanne,https://cdn.cloud.grohe.com/prod/30/39/39617000/480/39617000_1_1.jpg,1,TRUE,Link
300035,de,DE,Duschsystem für Badewanne,200032,Duschsystem_für_Badewanne,https://cdn.cloud.grohe.com/prod/30/34/34874000/480/34874000_1_1.jpg,2,TRUE,Link
300036,de,DE,Duschkomponenten & Armaturen,200032,Duschkomponenten_&_Armaturen,https://cdn.cloud.grohe.com/prod/20/26/26564000/480/26564000_1_1.jpg,3,TRUE,Link
300050,de,DE,Für die Installation,200032,Für_die_Installation,https://cdn.cloud.grohe.com/prod/10/19/19952000/480/19952000_1_1.jpg,4,TRUE,Link
300052,de,DE,Waschtisch,200052,Waschtisch,https://cdn.cloud.grohe.com/prod/10/10/102415SH00/480/102415SH00_1_1.jpg,1,TRUE,Link
300058,de,DE,Waschtischarmatur,200052,Waschtischarmatur,https://cdn.cloud.grohe.com/prod/20/24/24179001/480/24179001_1_1.jpg,2,TRUE,Link
300067,de,DE,Zubehör & Verbrauchsmaterial,200052,Zubehör_&_Verbrauchsmaterial,https://cdn.cloud.grohe.com/prod/40/40/40365001/1500/40365001.jpg,3,TRUE,Link
300068,de,DE,Für die Installation,200052,Für_die_Installation,https://cdn.cloud.grohe.com/prod/30/38/38541000/480/38541000_1_1.jpg,4,TRUE,Link
300070,de,DE,Komplettes WC-System,200070,Komplettes_WC-System,https://cdn.cloud.grohe.com/prod/10/12/120184SH00/480/120184SH00_1_1.jpg,1,TRUE,Link
300071,de,DE,WC,200070,WC,https://cdn.cloud.grohe.com/prod/10/10/102510SH00/480/102510SH00_1_1.jpg,2,TRUE,Link
300072,de,DE,WC,200070,WC,,3,FALSE,Link
300080,de,DE,Dusch-WC,200070,Dusch-WC,https://cdn.cloud.grohe.com/prod/30/36/36508SH0/480/36508SH0_1_1.jpg,4,TRUE,Link
300086,de,DE,Urinal,200070,Urinal,https://cdn.cloud.grohe.com/prod/30/39/39438000/480/39438000_1_1.jpg,5,TRUE,Link
300088,de,DE,Bidet,200070,Bidet,https://cdn.cloud.grohe.com/prod/10/10/102487SH00/480/102487SH00_1_1.jpg,6,TRUE,Link
300091,de,DE,Für die Installation,200070,Für_die_Installation,https://cdn.cloud.grohe.com/zzh_i/3/385/ZZH_38528001_G04_01/original/2880/ZZH_38528001_G04_01.jpg,7,TRUE,Link
